elapsed_seconds,app_cpu_percent,app_rss_kb,vtdecoder_cpu_percent,vtdecoder_rss_kb
352,4.0,55644,0.0,0
353,4.0,56092,0.0,0
354,7.3,56224,0.0,0
355,5.0,56320,0.0,0
356,4.8,56088,0.0,0
358,4.8,56108,0.0,0
359,4.5,55948,0.0,0
360,4.5,56084,0.0,0
361,4.8,56180,0.0,0
362,5.0,56248,0.0,0
363,4.5,56344,0.0,0
365,4.3,56112,0.0,0
366,4.5,56112,0.0,0
367,4.7,55952,0.0,0
368,7.1,56244,0.0,0
369,6.2,56376,0.0,0
370,5.1,56280,0.0,0
371,4.5,56144,0.0,0
373,4.6,56144,0.0,0
374,4.6,55988,0.0,0
375,4.3,56220,0.0,0
376,4.7,56284,0.0,0
377,4.5,56396,0.0,0
378,4.8,56300,0.0,0
380,5.2,56164,0.0,0
381,4.1,56004,0.0,0
382,4.4,56004,0.0,0
383,4.6,56236,0.0,0
384,4.8,56300,0.0,0
385,4.8,56396,0.0,0
386,4.6,56164,0.0,0
388,4.4,56164,0.0,0
389,4.8,56004,0.0,0
390,4.7,56296,0.0,0
391,4.3,56236,0.0,0
392,4.2,56316,0.0,0
393,4.5,56412,0.0,0
395,4.4,56180,0.0,0
396,4.7,56180,0.0,0
397,4.4,56020,0.0,0
398,4.7,56312,0.0,0
399,4.6,56412,0.0,0
400,4.6,56316,0.0,0
401,4.8,56180,0.0,0
403,4.9,56180,0.0,0
404,4.0,56020,0.0,0
405,4.4,56252,0.0,0
406,4.8,56316,0.0,0
407,4.9,56412,0.0,0
408,4.8,56316,0.0,0
410,3.9,56180,0.0,0
411,4.9,56020,0.0,0
412,4.9,56020,0.0,0
413,4.8,56252,0.0,0
414,4.6,56316,0.0,0
415,4.7,56412,0.0,0
417,4.8,56180,0.0,0
418,4.7,56180,0.0,0
419,4.7,56020,0.0,0
420,4.9,56312,0.0,0
421,4.2,56252,0.0,0
422,4.8,56316,0.0,0
423,5.0,56180,0.0,0
425,4.8,56180,0.0,0
426,4.5,56180,0.0,0
427,4.3,56252,0.0,0
428,4.6,56316,0.0,0
429,4.7,56412,0.0,0
430,4.5,56316,0.0,0
432,4.4,56180,0.0,0
433,4.8,56020,0.0,0
434,3.8,56020,0.0,0
435,4.7,56252,0.0,0
436,4.7,56316,0.0,0
437,4.2,56412,0.0,0
438,4.5,56316,0.0,0
440,4.9,56180,0.0,0
441,4.9,56020,0.0,0
442,4.5,56156,0.0,0
443,5.3,56256,0.0,0
444,4.9,56320,0.0,0
445,4.6,56416,0.0,0
447,4.6,56184,0.0,0
448,4.4,56184,0.0,0
449,4.8,56024,0.0,0
450,4.5,56316,0.0,0
451,4.9,56416,0.0,0
452,4.7,56320,0.0,0
453,4.7,56184,0.0,0
455,5.1,56184,0.0,0
456,4.8,56184,0.0,0
457,4.5,56256,0.0,0
458,4.4,56312,0.0,0
459,4.5,56416,0.0,0
460,4.9,56320,0.0,0
462,4.9,56184,0.0,0
463,4.7,56024,0.0,0
464,4.7,56024,0.0,0
465,4.6,56256,0.0,0
466,4.5,56320,0.0,0
467,4.6,56416,0.0,0
468,4.8,56320,0.0,0
470,4.9,56184,0.0,0
471,4.3,56024,0.0,0
472,4.7,56024,0.0,0
473,5.0,56256,0.0,0
474,4.9,56320,0.0,0
475,4.5,56416,0.0,0
477,4.6,56184,0.0,0
478,4.2,56184,0.0,0
479,4.7,56024,0.0,0
480,4.5,56316,0.0,0
481,4.5,56256,0.0,0
482,4.5,56320,0.0,0
483,3.8,56176,0.0,0
485,4.8,56176,0.0,0
486,4.9,56176,0.0,0
487,4.4,56256,0.0,0
488,5.0,56316,0.0,0
489,4.7,56416,0.0,0
490,4.9,56320,0.0,0
491,4.7,56184,0.0,0
493,4.7,56184,0.0,0
494,4.5,56024,0.0,0
495,4.6,56256,0.0,0
496,4.6,56320,0.0,0
497,4.5,56416,0.0,0
498,4.6,56320,0.0,0
499,4.6,56184,0.0,0
501,4.5,56184,0.0,0
502,4.5,56024,0.0,0
503,4.5,56256,0.0,0
504,4.9,56320,0.0,0
505,4.6,56416,0.0,0
506,4.2,56320,0.0,0
508,4.6,56184,0.0,0
509,4.5,56184,0.0,0
510,4.6,56024,0.0,0
511,4.9,56256,0.0,0
512,4.6,56320,0.0,0
513,4.3,56416,0.0,0
514,4.7,56320,0.0,0
516,4.6,56184,0.0,0
517,4.6,56024,0.0,0
518,4.5,56024,0.0,0
519,4.6,56256,0.0,0
520,4.7,56320,0.0,0
521,4.7,56416,0.0,0
522,4.5,56184,0.0,0
524,4.6,56184,0.0,0
525,5.2,56024,0.0,0
526,4.5,56024,0.0,0
527,4.5,56256,0.0,0
528,4.5,56320,0.0,0
529,4.8,56416,0.0,0
530,4.8,56184,0.0,0
532,4.5,56184,0.0,0
533,4.7,56024,0.0,0
534,4.6,56024,0.0,0
535,4.4,56256,0.0,0
536,4.6,56320,0.0,0
537,4.6,56416,0.0,0
538,4.9,56184,0.0,0
540,4.3,56184,0.0,0
541,4.8,56024,0.0,0
542,4.8,56160,0.0,0
543,4.3,56256,0.0,0
544,4.6,56320,0.0,0
545,4.2,56416,0.0,0
547,5.1,56184,0.0,0
548,4.8,56184,0.0,0
549,4.8,56024,0.0,0
550,5.0,56316,0.0,0
551,4.9,56416,0.0,0
552,4.5,56320,0.0,0
553,4.7,56184,0.0,0
555,5.0,56184,0.0,0
556,4.8,56024,0.0,0
557,4.7,56256,0.0,0
558,4.8,56320,0.0,0
559,4.9,56416,0.0,0
560,5.4,56320,0.0,0
562,4.2,56184,0.0,0
563,5.0,56024,0.0,0
564,5.6,56160,0.0,0
565,5.2,56256,0.0,0
566,4.9,56320,0.0,0
567,5.0,56416,0.0,0
569,5.2,56184,0.0,0
570,5.1,56184,0.0,0
571,5.0,56256,0.0,0
572,5.0,56320,0.0,0
573,5.2,56416,0.0,0
574,5.0,56320,0.0,0
576,5.1,56184,0.0,0
577,4.8,56024,0.0,0
578,4.9,56024,0.0,0
579,4.0,56256,0.0,0
580,5.1,56304,0.0,0
581,5.2,56400,0.0,0
583,5.1,56168,0.0,0
584,5.1,56168,0.0,0
585,4.7,56008,0.0,0
586,5.3,56308,0.0,0
587,5.2,56416,0.0,0
588,5.0,56320,0.0,0
590,5.1,56184,0.0,0
591,5.3,56184,0.0,0
592,5.2,56024,0.0,0
593,5.2,56256,0.0,0
594,4.9,56320,0.0,0
595,5.1,56416,0.0,0
597,5.0,56184,0.0,0
598,5.4,56184,0.0,0
599,5.1,56024,0.0,0
