elapsed_seconds,app_cpu_percent,app_rss_kb,vtdecoder_cpu_percent,vtdecoder_rss_kb
360,2.8,35236,0.0,0
361,2.9,35312,0.0,0
362,2.9,35284,0.0,0
363,3.2,35360,0.0,0
364,2.8,35284,0.0,0
365,2.7,35360,0.0,0
366,2.8,35284,0.0,0
368,2.9,35284,0.0,0
369,2.8,35236,0.0,0
370,2.8,35236,0.0,0
371,2.7,35312,0.0,0
372,2.8,35280,0.0,0
373,2.8,35312,0.0,0
374,2.8,35284,0.0,0
375,2.9,35360,0.0,0
376,2.8,35284,0.0,0
377,2.8,35284,0.0,0
379,2.8,35284,0.0,0
380,2.8,35236,0.0,0
381,2.8,35236,0.0,0
382,2.7,35236,0.0,0
383,2.8,35312,0.0,0
384,2.8,35284,0.0,0
385,2.8,35360,0.0,0
386,2.8,35284,0.0,0
387,2.9,35360,0.0,0
388,2.8,35284,0.0,0
390,2.8,35284,0.0,0
391,2.8,35236,0.0,0
392,2.7,35236,0.0,0
393,2.4,35312,0.0,0
394,2.9,35280,0.0,0
395,2.8,35312,0.0,0
396,2.8,35284,0.0,0
397,2.8,35360,0.0,0
398,2.6,35284,0.0,0
399,2.9,35284,0.0,0
401,2.7,35284,0.0,0
402,3.0,35284,0.0,0
403,2.8,35236,0.0,0
404,2.8,35236,0.0,0
405,2.7,35312,0.0,0
406,2.6,35284,0.0,0
407,2.9,35312,0.0,0
408,2.7,35284,0.0,0
409,2.8,35360,0.0,0
410,2.9,35284,0.0,0
412,2.8,35284,0.0,0
413,2.8,35284,0.0,0
414,2.8,35236,0.0,0
415,2.7,35236,0.0,0
416,2.8,35276,0.0,0
417,2.8,35312,0.0,0
418,2.6,35284,0.0,0
419,2.8,35360,0.0,0
420,2.9,35288,0.0,0
421,2.7,35288,0.0,0
423,2.8,35288,0.0,0
424,2.9,35288,0.0,0
425,2.6,35240,0.0,0
426,2.9,35240,0.0,0
427,2.8,35320,0.0,0
428,2.9,35296,0.0,0
429,2.8,35324,0.0,0
430,2.9,35296,0.0,0
431,2.9,35372,0.0,0
432,2.8,35296,0.0,0
434,2.9,35296,0.0,0
435,2.8,35296,0.0,0
436,2.6,35248,0.0,0
437,3.0,35248,0.0,0
438,2.8,35248,0.0,0
439,2.6,35324,0.0,0
440,2.9,35296,0.0,0
441,2.9,35372,0.0,0
442,2.7,35296,0.0,0
443,2.8,35372,0.0,0
445,2.8,35304,0.0,0
446,2.6,35304,0.0,0
447,2.9,35256,0.0,0
448,2.7,35256,0.0,0
449,2.7,35332,0.0,0
450,2.7,35300,0.0,0
451,3.0,35332,0.0,0
452,2.8,35304,0.0,0
453,2.9,35380,0.0,0
454,2.7,35304,0.0,0
455,2.9,35304,0.0,0
457,2.8,35304,0.0,0
458,2.7,35256,0.0,0
459,3.0,35256,0.0,0
460,2.9,35256,0.0,0
461,2.8,35336,0.0,0
462,3.0,35312,0.0,0
463,2.7,35388,0.0,0
464,2.9,35312,0.0,0
465,2.9,35312,0.0,0
467,2.9,35312,0.0,0
468,2.7,35316,0.0,0
469,2.6,35268,0.0,0
470,2.8,35268,0.0,0
471,2.7,35344,0.0,0
472,2.9,35316,0.0,0
473,2.8,35344,0.0,0
474,2.8,35316,0.0,0
475,2.8,35392,0.0,0
476,3.0,35316,0.0,0
478,2.9,35316,0.0,0
479,2.8,35324,0.0,0
480,2.7,35276,0.0,0
481,2.8,35276,0.0,0
482,2.8,35312,0.0,0
483,2.9,35352,0.0,0
484,2.9,35324,0.0,0
485,3.0,35400,0.0,0
486,2.8,35324,0.0,0
487,2.9,35324,0.0,0
489,2.7,35324,0.0,0
490,2.9,35324,0.0,0
491,2.8,35276,0.0,0
492,2.8,35276,0.0,0
493,2.8,35352,0.0,0
494,2.9,35324,0.0,0
495,2.8,35356,0.0,0
496,2.9,35332,0.0,0
497,2.9,35408,0.0,0
498,2.8,35332,0.0,0
500,2.9,35332,0.0,0
501,2.8,35332,0.0,0
502,3.0,35284,0.0,0
503,2.8,35284,0.0,0
504,2.7,35320,0.0,0
505,2.9,35360,0.0,0
506,2.8,35332,0.0,0
507,2.8,35408,0.0,0
508,2.9,35332,0.0,0
509,2.9,35332,0.0,0
511,2.8,35332,0.0,0
512,2.8,35332,0.0,0
513,2.8,35292,0.0,0
514,2.9,35292,0.0,0
515,2.8,35368,0.0,0
516,2.8,35340,0.0,0
517,2.8,35416,0.0,0
518,2.8,35340,0.0,0
519,2.9,35416,0.0,0
520,2.9,35340,0.0,0
522,2.9,35340,0.0,0
523,3.0,35340,0.0,0
524,3.0,35292,0.0,0
525,2.8,35292,0.0,0
526,2.9,35332,0.0,0
527,2.7,35368,0.0,0
528,2.8,35340,0.0,0
529,2.8,35420,0.0,0
530,3.0,35348,0.0,0
531,2.9,35348,0.0,0
533,2.7,35348,0.0,0
534,2.8,35348,0.0,0
535,2.6,35300,0.0,0
536,2.9,35300,0.0,0
537,2.6,35376,0.0,0
538,2.8,35348,0.0,0
539,2.9,35376,0.0,0
540,2.9,35348,0.0,0
541,2.7,35424,0.0,0
542,2.9,35348,0.0,0
544,2.8,35348,0.0,0
545,2.6,35348,0.0,0
546,2.8,35300,0.0,0
547,2.8,35432,0.0,0
548,2.9,35468,0.0,0
549,2.9,35508,0.0,0
550,2.8,35480,0.0,0
551,2.8,35556,0.0,0
552,2.8,35480,0.0,0
553,2.9,35556,0.0,0
555,2.7,35480,0.0,0
556,2.8,35480,0.0,0
557,2.7,35432,0.0,0
558,2.8,35432,0.0,0
559,2.8,35508,0.0,0
560,2.6,35480,0.0,0
561,2.7,35508,0.0,0
562,2.6,35480,0.0,0
563,2.8,35556,0.0,0
564,2.6,35484,0.0,0
566,2.8,35484,0.0,0
567,2.8,35484,0.0,0
568,2.9,35436,0.0,0
569,2.9,35436,0.0,0
570,2.7,35436,0.0,0
571,2.8,35512,0.0,0
572,2.7,35484,0.0,0
573,3.0,35560,0.0,0
574,2.8,35484,0.0,0
575,3.0,35560,0.0,0
577,2.8,35484,0.0,0
578,2.7,35484,0.0,0
579,2.8,35436,0.0,0
580,2.8,35436,0.0,0
581,2.8,35516,0.0,0
582,3.0,35488,0.0,0
583,2.9,35516,0.0,0
584,2.7,35488,0.0,0
585,2.6,35564,0.0,0
586,2.7,35488,0.0,0
588,2.7,35488,0.0,0
589,2.8,35488,0.0,0
590,2.5,35440,0.0,0
591,2.9,35440,0.0,0
592,2.9,35476,0.0,0
593,3.0,35516,0.0,0
594,2.8,35488,0.0,0
595,2.7,35564,0.0,0
596,2.7,35488,0.0,0
597,2.7,35488,0.0,0
599,2.8,35492,0.0,0
600,2.8,35492,0.0,0
